  0.1000000E-03  0.1000000E+07         300          17
  0.5275229352E+03 -0.2067504782E+02  0.3644956458E-02  0.2578379389E-04  0.9979256763E+00  0.1945899979E-03
  0.5697686094E+03 -0.2148666095E+02  0.3633701371E-02  0.2807379218E-04  0.9975516224E+00  0.1800708060E-03
  0.6153961501E+03 -0.2233013450E+02  0.3622681135E-02  0.2491254165E-04  0.9971903461E+00  0.1667234955E-03
  0.6646762838E+03 -0.2320671918E+02  0.3608898295E-02  0.1732793599E-04  0.9968412228E+00  0.1546010151E-03
  0.7179014093E+03 -0.2411771479E+02  0.3590492667E-02  0.7847279547E-05  0.9965037081E+00  0.1436909605E-03
  0.7753873323E+03 -0.2506447215E+02  0.3567396250E-02 -0.2176657689E-06  0.9961773083E+00  0.1338956958E-03
  0.8374751401E+03 -0.2604839512E+02  0.3541794255E-02 -0.4603048827E-05  0.9958615474E+00  0.1250417538E-03
  0.9045332242E+03 -0.2707094266E+02  0.3516511670E-02 -0.5076293840E-05  0.9955559045E+00  0.1169185504E-03
  0.9769594673E+03 -0.2813363100E+02  0.3493269662E-02 -0.3022856063E-05  0.9952597801E+00  0.1093651849E-03
  0.1055183603E+04 -0.2923803590E+02  0.3472439253E-02  0.1509897332E-06  0.9949726091E+00  0.1022943730E-03
  0.1139669767E+04 -0.3038579497E+02  0.3453822876E-02  0.3451537737E-05  0.9946938769E+00  0.9566788624E-04
  0.1230919248E+04 -0.3157861010E+02  0.3436946372E-02  0.6230194216E-05  0.9944231036E+00  0.8946503459E-04
  0.1329473467E+04 -0.3281825001E+02  0.3421372187E-02  0.8255687266E-05  0.9941598663E+00  0.8366642767E-04
  0.1435917186E+04 -0.3410655283E+02  0.3406637277E-02  0.9439940974E-05  0.9939037730E+00  0.7825414896E-04
  0.1550881977E+04 -0.3544542885E+02  0.3392391636E-02  0.9803954765E-05  0.9936544758E+00  0.7321069072E-04
  0.1675049972E+04 -0.3683686337E+02  0.3378343205E-02  0.9514905445E-05  0.9934116499E+00  0.6852030111E-04
  0.1809157911E+04 -0.3828291959E+02  0.3364207698E-02  0.8687656823E-05  0.9931749691E+00  0.6416661950E-04
  0.1954001508E+04 -0.3978574175E+02  0.3350028532E-02  0.7652980657E-05  0.9929441473E+00  0.6013300696E-04
  0.2110440179E+04 -0.4134755821E+02  0.3335643263E-02  0.6494395247E-05  0.9927189235E+00  0.5639873785E-04
